1,5343,0,5343,0,5343,384,5343,0,5343,
1,3010,0,3010,0,3010,384,3010,0,3010,
1,3013,0,3013,0,3013,384,3013,0,3013,
1,2956,0,2956,0,2956,384,2956,0,2956,
1,2996,0,2996,0,2996,384,2996,0,2996,
1,2954,0,2954,0,2954,384,2954,0,2954,
1,3003,0,3003,0,3003,384,3003,0,3003,
1,2953,0,2953,0,2953,384,2953,0,2953,
1,3001,0,3001,0,3001,384,3001,0,3001,
1,2980,0,2980,0,2980,384,2980,0,2980,
1,3002,0,3002,0,3002,384,3002,0,3002,
1,2953,0,2953,0,2953,384,2953,0,2953,
1,2984,0,2984,0,2984,384,2984,0,2984,
1,2991,0,2991,0,2991,384,2991,0,2991,
1,3029,0,3029,0,3029,384,3029,0,3029,
1,2942,0,2942,0,2942,384,2942,0,2942,
1,3094,0,3094,0,3094,384,3094,0,3094,
1,2956,0,2956,0,2956,384,2956,0,2956,
1,3302,0,3302,0,3302,384,3302,0,3302,
1,3018,0,3018,0,3018,384,3018,0,3018,
1,3015,0,3015,0,3015,384,3015,0,3015,
1,2952,0,2952,0,2952,384,2952,0,2952,
1,2958,0,2958,0,2958,384,2958,0,2958,
1,3458,0,3458,0,3458,384,3458,0,3458,
1,3343,0,3343,0,3343,384,3343,0,3343,
1,3011,0,3011,0,3011,384,3011,0,3011,
1,3020,0,3020,0,3020,384,3020,0,3020,
1,3017,0,3017,0,3017,384,3017,0,3017,
1,3004,0,3004,0,3004,384,3004,0,3004,
1,2948,0,2948,0,2948,384,2948,0,2948,
1,3108,0,3108,0,3108,384,3108,0,3108,
1,3029,0,3029,0,3029,384,3029,0,3029,
1,2992,0,2992,0,2992,384,2992,0,2992,
1,2962,0,2962,0,2962,384,2962,0,2962,
1,2953,0,2953,0,2953,384,2953,0,2953,
1,3016,0,3016,0,3016,384,3016,0,3016,
1,2992,0,2992,0,2992,384,2992,0,2992,
1,3010,0,3010,0,3010,384,3010,0,3010,
1,2964,0,2964,0,2964,384,2964,0,2964,
1,3508,0,3508,0,3508,384,3508,0,3508,
1,3084,0,3084,0,3084,384,3084,0,3084,
1,3059,0,3059,0,3059,384,3059,0,3059,
1,3070,0,3070,0,3070,384,3070,0,3070,
1,3078,0,3078,0,3078,384,3078,0,3078,
1,3045,0,3045,0,3045,384,3045,0,3045,
1,3092,0,3092,0,3092,384,3092,0,3092,
1,3039,0,3039,0,3039,384,3039,0,3039,
1,3048,0,3048,0,3048,384,3048,0,3048,
1,3024,0,3024,0,3024,384,3024,0,3024,
1,3079,0,3079,0,3079,384,3079,0,3079,
1,3033,0,3033,0,3033,384,3033,0,3033,
1,3086,0,3086,0,3086,384,3086,0,3086,
1,3051,0,3051,0,3051,384,3051,0,3051,
1,3051,0,3051,0,3051,384,3051,0,3051,
1,3060,0,3060,0,3060,384,3060,0,3060,
1,3084,0,3084,0,3084,384,3084,0,3084,
1,3037,0,3037,0,3037,384,3037,0,3037,
1,3101,0,3101,0,3101,384,3101,0,3101,
1,3025,0,3025,0,3025,384,3025,0,3025,
1,3059,0,3059,0,3059,384,3059,0,3059,
1,3036,0,3036,0,3036,384,3036,0,3036,
1,3102,0,3102,0,3102,384,3102,0,3102,
1,3067,0,3067,0,3067,384,3067,0,3067,
1,3131,0,3131,0,3131,384,3131,0,3131,
1,3029,0,3029,0,3029,384,3029,0,3029,
1,3050,0,3050,0,3050,384,3050,0,3050,
1,3035,0,3035,0,3035,384,3035,0,3035,
1,3102,0,3102,0,3102,384,3102,0,3102,
1,3092,0,3092,0,3092,384,3092,0,3092,
1,3102,0,3102,0,3102,384,3102,0,3102,
1,3038,0,3038,0,3038,384,3038,0,3038,
1,3055,0,3055,0,3055,384,3055,0,3055,
1,3060,0,3060,0,3060,384,3060,0,3060,
1,3108,0,3108,0,3108,384,3108,0,3108,
1,3101,0,3101,0,3101,384,3101,0,3101,
1,3099,0,3099,0,3099,384,3099,0,3099,
1,3046,0,3046,0,3046,384,3046,0,3046,
1,3044,0,3044,0,3044,384,3044,0,3044,
1,3031,0,3031,0,3031,384,3031,0,3031,
1,3102,0,3102,0,3102,384,3102,0,3102,
1,3115,0,3115,0,3115,384,3115,0,3115,
1,3121,0,3121,0,3121,384,3121,0,3121,
1,3039,0,3039,0,3039,384,3039,0,3039,
1,3042,0,3042,0,3042,384,3042,0,3042,
1,3045,0,3045,0,3045,384,3045,0,3045,
1,3289,0,3289,0,3289,384,3289,0,3289,
1,3099,0,3099,0,3099,384,3099,0,3099,
1,3076,0,3076,0,3076,384,3076,0,3076,
1,3038,0,3038,0,3038,384,3038,0,3038,
1,3040,0,3040,0,3040,384,3040,0,3040,
1,3059,0,3059,0,3059,384,3059,0,3059,
1,3066,0,3066,0,3066,384,3066,0,3066,
1,3096,0,3096,0,3096,384,3096,0,3096,
1,3060,0,3060,0,3060,384,3060,0,3060,
1,3046,0,3046,0,3046,384,3046,0,3046,
1,3034,0,3034,0,3034,384,3034,0,3034,
1,3049,0,3049,0,3049,384,3049,0,3049,
1,3043,0,3043,0,3043,384,3043,0,3043,
1,3096,0,3096,0,3096,384,3096,0,3096,
1,3073,0,3073,0,3073,384,3073,0,3073,
1,3064,0,3064,0,3064,384,3064,0,3064,
1,3035,0,3035,0,3035,384,3035,0,3035,
1,3047,0,3047,0,3047,384,3047,0,3047,
1,3035,0,3035,0,3035,384,3035,0,3035,
1,3077,0,3077,0,3077,384,3077,0,3077,
1,3039,0,3039,0,3039,384,3039,0,3039,
1,3084,0,3084,0,3084,384,3084,0,3084,
1,3028,0,3028,0,3028,384,3028,0,3028,
1,3076,0,3076,0,3076,384,3076,0,3076,
1,3031,0,3031,0,3031,384,3031,0,3031,
1,3074,0,3074,0,3074,384,3074,0,3074,
1,3043,0,3043,0,3043,384,3043,0,3043,
1,3099,0,3099,0,3099,384,3099,0,3099,
1,3028,0,3028,0,3028,384,3028,0,3028,
1,3061,0,3061,0,3061,384,3061,0,3061,
1,3034,0,3034,0,3034,384,3034,0,3034,
1,3087,0,3087,0,3087,384,3087,0,3087,
1,3089,0,3089,0,3089,384,3089,0,3089,
1,3098,0,3098,0,3098,384,3098,0,3098,
1,3027,0,3027,0,3027,384,3027,0,3027,
1,3369,0,3369,0,3369,384,3369,0,3369,
1,3029,0,3029,0,3029,384,3029,0,3029,
1,3065,0,3065,0,3065,384,3065,0,3065,
1,3047,0,3047,0,3047,384,3047,0,3047,
1,3054,0,3054,0,3054,384,3054,0,3054,
1,2995,0,2995,0,2995,384,2995,0,2995,
1,3031,0,3031,0,3031,384,3031,0,3031,
1,3065,0,3065,0,3065,384,3065,0,3065,
1,3087,0,3087,0,3087,384,3087,0,3087,
1,3033,0,3033,0,3033,384,3033,0,3033,
1,3025,0,3025,0,3025,384,3025,0,3025,
1,2979,0,2979,0,2979,384,2979,0,2979,
1,3024,0,3024,0,3024,384,3024,0,3024,
1,2975,0,2975,0,2975,384,2975,0,2975,
1,3039,0,3039,0,3039,384,3039,0,3039,
1,3091,0,3091,0,3091,384,3091,0,3091,
1,3020,0,3020,0,3020,384,3020,0,3020,
1,2981,0,2981,0,2981,384,2981,0,2981,
1,2977,0,2977,0,2977,384,2977,0,2977,
1,3065,0,3065,0,3065,384,3065,0,3065,
1,2992,0,2992,0,2992,384,2992,0,2992,
1,3034,0,3034,0,3034,384,3034,0,3034,
1,2994,0,2994,0,2994,384,2994,0,2994,
1,3007,0,3007,0,3007,384,3007,0,3007,
1,3003,0,3003,0,3003,384,3003,0,3003,
1,2997,0,2997,0,2997,384,2997,0,2997,
1,2976,0,2976,0,2976,384,2976,0,2976,
1,3108,0,3108,0,3108,384,3108,0,3108,
1,2982,0,2982,0,2982,384,2982,0,2982,
1,3033,0,3033,0,3033,384,3033,0,3033,
1,2974,0,2974,0,2974,384,2974,0,2974,
1,3005,0,3005,0,3005,384,3005,0,3005,
1,2986,0,2986,0,2986,384,2986,0,2986,
1,3070,0,3070,0,3070,384,3070,0,3070,
1,3016,0,3016,0,3016,384,3016,0,3016,
1,3050,0,3050,0,3050,384,3050,0,3050,
1,2979,0,2979,0,2979,384,2979,0,2979,
1,2990,0,2990,0,2990,384,2990,0,2990,
1,2983,0,2983,0,2983,384,2983,0,2983,
1,3052,0,3052,0,3052,384,3052,0,3052,
1,3047,0,3047,0,3047,384,3047,0,3047,
1,3042,0,3042,0,3042,384,3042,0,3042,
1,3009,0,3009,0,3009,384,3009,0,3009,
1,2985,0,2985,0,2985,384,2985,0,2985,
1,2992,0,2992,0,2992,384,2992,0,2992,
1,3017,0,3017,0,3017,384,3017,0,3017,
1,3243,0,3243,0,3243,384,3243,0,3243,
1,3020,0,3020,0,3020,384,3020,0,3020,
1,2993,0,2993,0,2993,384,2993,0,2993,
1,2984,0,2984,0,2984,384,2984,0,2984,
1,3103,0,3103,0,3103,384,3103,0,3103,
1,3017,0,3017,0,3017,384,3017,0,3017,
1,3040,0,3040,0,3040,384,3040,0,3040,
1,2986,0,2986,0,2986,384,2986,0,2986,
1,3008,0,3008,0,3008,384,3008,0,3008,
1,2982,0,2982,0,2982,384,2982,0,2982,
1,3009,0,3009,0,3009,384,3009,0,3009,
1,3211,0,3211,0,3211,384,3211,0,3211,
1,3097,0,3097,0,3097,384,3097,0,3097,
1,2991,0,2991,0,2991,384,2991,0,2991,
1,3080,0,3080,0,3080,384,3080,0,3080,
1,2976,0,2976,0,2976,384,2976,0,2976,
1,3105,0,3105,0,3105,384,3105,0,3105,
1,2985,0,2985,0,2985,384,2985,0,2985,
1,3050,0,3050,0,3050,384,3050,0,3050,
1,3056,0,3056,0,3056,384,3056,0,3056,
1,3047,0,3047,0,3047,384,3047,0,3047,
1,2988,0,2988,0,2988,384,2988,0,2988,
1,3006,0,3006,0,3006,384,3006,0,3006,
1,3007,0,3007,0,3007,384,3007,0,3007,
1,3061,0,3061,0,3061,384,3061,0,3061,
1,3036,0,3036,0,3036,384,3036,0,3036,
1,3048,0,3048,0,3048,384,3048,0,3048,
1,2988,0,2988,0,2988,384,2988,0,2988,
1,2996,0,2996,0,2996,384,2996,0,2996,
1,2991,0,2991,0,2991,384,2991,0,2991,
1,3059,0,3059,0,3059,384,3059,0,3059,
1,3059,0,3059,0,3059,384,3059,0,3059,
1,3054,0,3054,0,3054,384,3054,0,3054,
1,2995,0,2995,0,2995,384,2995,0,2995,
1,2990,0,2990,0,2990,384,2990,0,2990,
1,3109,0,3109,0,3109,384,3109,0,3109,
1,3011,0,3011,0,3011,384,3011,0,3011,
1,3052,0,3052,0,3052,384,3052,0,3052,
1,3013,0,3013,0,3013,384,3013,0,3013,
1,3002,0,3002,0,3002,384,3002,0,3002,
1,2996,0,2996,0,2996,384,2996,0,2996,
1,3030,0,3030,0,3030,384,3030,0,3030,
1,2991,0,2991,0,2991,384,2991,0,2991,
1,3115,0,3115,0,3115,384,3115,0,3115,
1,3034,0,3034,0,3034,384,3034,0,3034,
1,3048,0,3048,0,3048,384,3048,0,3048,
1,2984,0,2984,0,2984,384,2984,0,2984,
1,3018,0,3018,0,3018,384,3018,0,3018,
1,3001,0,3001,0,3001,384,3001,0,3001,
1,3030,0,3030,0,3030,384,3030,0,3030,
1,3051,0,3051,0,3051,384,3051,0,3051,
1,3052,0,3052,0,3052,384,3052,0,3052,
1,2994,0,2994,0,2994,384,2994,0,2994,
1,3012,0,3012,0,3012,384,3012,0,3012,
1,2996,0,2996,0,2996,384,2996,0,2996,
1,3059,0,3059,0,3059,384,3059,0,3059,
1,3043,0,3043,0,3043,384,3043,0,3043,
1,3047,0,3047,0,3047,384,3047,0,3047,
1,2997,0,2997,0,2997,384,2997,0,2997,
1,3027,0,3027,0,3027,384,3027,0,3027,
1,2998,0,2998,0,2998,384,2998,0,2998,
1,3053,0,3053,0,3053,384,3053,0,3053,
1,3060,0,3060,0,3060,384,3060,0,3060,
1,3051,0,3051,0,3051,384,3051,0,3051,
1,3000,0,3000,0,3000,384,3000,0,3000,
1,2995,0,2995,0,2995,384,2995,0,2995,
1,3119,0,3119,0,3119,384,3119,0,3119,
1,3037,0,3037,0,3037,384,3037,0,3037,
1,3104,0,3104,0,3104,384,3104,0,3104,
1,3017,0,3017,0,3017,384,3017,0,3017,
1,3014,0,3014,0,3014,384,3014,0,3014,
1,2994,0,2994,0,2994,384,2994,0,2994,
1,3003,0,3003,0,3003,384,3003,0,3003,
1,3155,0,3155,0,3155,384,3155,0,3155,
1,3151,0,3151,0,3151,384,3151,0,3151,
1,3010,0,3010,0,3010,384,3010,0,3010,
1,3026,0,3026,0,3026,384,3026,0,3026,
1,3122,0,3122,0,3122,384,3122,0,3122,
1,3020,0,3020,0,3020,384,3020,0,3020,
1,2995,0,2995,0,2995,384,2995,0,2995,
1,3048,0,3048,0,3048,384,3048,0,3048,
1,3041,0,3041,0,3041,384,3041,0,3041,
1,3048,0,3048,0,3048,384,3048,0,3048,
1,2990,0,2990,0,2990,384,2990,0,2990,
1,3022,0,3022,0,3022,384,3022,0,3022,
1,3006,0,3006,0,3006,384,3006,0,3006,
1,3077,0,3077,0,3077,384,3077,0,3077,
1,3019,0,3019,0,3019,384,3019,0,3019,
1,3049,0,3049,0,3049,384,3049,0,3049,
1,2992,0,2992,0,2992,384,2992,0,2992,
1,3019,0,3019,0,3019,384,3019,0,3019,
1,3001,0,3001,0,3001,384,3001,0,3001,
1,3096,0,3096,0,3096,384,3096,0,3096,
1,3050,0,3050,0,3050,384,3050,0,3050,
1,3067,0,3067,0,3067,384,3067,0,3067,
1,3024,0,3024,0,3024,384,3024,0,3024,
1,3016,0,3016,0,3016,384,3016,0,3016,
1,3128,0,3128,0,3128,384,3128,0,3128,
1,3053,0,3053,0,3053,384,3053,0,3053,
1,3070,0,3070,0,3070,384,3070,0,3070,
1,3046,0,3046,0,3046,384,3046,0,3046,
1,2997,0,2997,0,2997,384,2997,0,2997,
1,2999,0,2999,0,2999,384,2999,0,2999,
1,3001,0,3001,0,3001,384,3001,0,3001,
1,3527,0,3527,0,3527,384,3527,0,3527,
1,3195,0,3195,0,3195,384,3195,0,3195,
1,3148,0,3148,0,3148,384,3148,0,3148,
1,3101,0,3101,0,3101,384,3101,0,3101,
1,3120,0,3120,0,3120,384,3120,0,3120,
1,3086,0,3086,0,3086,384,3086,0,3086,
1,3127,0,3127,0,3127,384,3127,0,3127,
1,3155,0,3155,0,3155,384,3155,0,3155,
1,3145,0,3145,0,3145,384,3145,0,3145,
1,3120,0,3120,0,3120,384,3120,0,3120,
1,3095,0,3095,0,3095,384,3095,0,3095,
1,3092,0,3092,0,3092,384,3092,0,3092,
1,3146,0,3146,0,3146,384,3146,0,3146,
1,3167,0,3167,0,3167,384,3167,0,3167,
1,3139,0,3139,0,3139,384,3139,0,3139,
1,3086,0,3086,0,3086,384,3086,0,3086,
1,3101,0,3101,0,3101,384,3101,0,3101,
1,3095,0,3095,0,3095,384,3095,0,3095,
1,3202,0,3202,0,3202,384,3202,0,3202,
1,3140,0,3140,0,3140,384,3140,0,3140,
1,3127,0,3127,0,3127,384,3127,0,3127,
1,3072,0,3072,0,3072,384,3072,0,3072,
1,3078,0,3078,0,3078,384,3078,0,3078,
1,3283,0,3283,0,3283,384,3283,0,3283,
1,3138,0,3138,0,3138,384,3138,0,3138,
1,3135,0,3135,0,3135,384,3135,0,3135,
1,3130,0,3130,0,3130,384,3130,0,3130,
1,3119,0,3119,0,3119,384,3119,0,3119,
1,3086,0,3086,0,3086,384,3086,0,3086,
1,3084,0,3084,0,3084,384,3084,0,3084,
1,3139,0,3139,0,3139,384,3139,0,3139,
1,3156,0,3156,0,3156,384,3156,0,3156,
1,3139,0,3139,0,3139,384,3139,0,3139,
1,3080,0,3080,0,3080,384,3080,0,3080,
1,3078,0,3078,0,3078,384,3078,0,3078,
1,3080,0,3080,0,3080,384,3080,0,3080,
1,3144,0,3144,0,3144,384,3144,0,3144,
1,3147,0,3147,0,3147,384,3147,0,3147,
1,3117,0,3117,0,3117,384,3117,0,3117,
1,3117,0,3117,0,3117,384,3117,0,3117,
1,3079,0,3079,0,3079,384,3079,0,3079,
1,3084,0,3084,0,3084,384,3084,0,3084,
1,3121,0,3121,0,3121,384,3121,0,3121,
1,3162,0,3162,0,3162,384,3162,0,3162,
1,3119,0,3119,0,3119,384,3119,0,3119,
1,3113,0,3113,0,3113,384,3113,0,3113,
1,3088,0,3088,0,3088,384,3088,0,3088,
1,3099,0,3099,0,3099,384,3099,0,3099,
1,3116,0,3116,0,3116,384,3116,0,3116,
1,3148,0,3148,0,3148,384,3148,0,3148,
1,3123,0,3123,0,3123,384,3123,0,3123,
1,3089,0,3089,0,3089,384,3089,0,3089,
1,3076,0,3076,0,3076,384,3076,0,3076,
1,3077,0,3077,0,3077,384,3077,0,3077,
1,3135,0,3135,0,3135,384,3135,0,3135,
1,3253,0,3253,0,3253,384,3253,0,3253,
1,3082,0,3082,0,3082,384,3082,0,3082,
1,3024,0,3024,0,3024,384,3024,0,3024,
1,3026,0,3026,0,3026,384,3026,0,3026,
1,3029,0,3029,0,3029,384,3029,0,3029,
1,3554,0,3554,0,3554,384,3554,0,3554,
1,3214,0,3214,0,3214,384,3214,0,3214,
1,3139,0,3139,0,3139,384,3139,0,3139,
1,3084,0,3084,0,3084,384,3084,0,3084,
1,3096,0,3096,0,3096,384,3096,0,3096,
1,3019,0,3019,0,3019,384,3019,0,3019,
1,3067,0,3067,0,3067,384,3067,0,3067,
1,3092,0,3092,0,3092,384,3092,0,3092,
1,3047,0,3047,0,3047,384,3047,0,3047,
1,3023,0,3023,0,3023,384,3023,0,3023,
1,3018,0,3018,0,3018,384,3018,0,3018,
1,3024,0,3024,0,3024,384,3024,0,3024,
1,3045,0,3045,0,3045,384,3045,0,3045,
1,3076,0,3076,0,3076,384,3076,0,3076,
1,3021,0,3021,0,3021,384,3021,0,3021,
1,3352,0,3352,0,3352,384,3352,0,3352,
1,3107,0,3107,0,3107,384,3107,0,3107,
1,3101,0,3101,0,3101,384,3101,0,3101,
1,3095,0,3095,0,3095,384,3095,0,3095,
1,3159,0,3159,0,3159,384,3159,0,3159,
1,3092,0,3092,0,3092,384,3092,0,3092,
1,3126,0,3126,0,3126,384,3126,0,3126,
1,3072,0,3072,0,3072,384,3072,0,3072,
1,3080,0,3080,0,3080,384,3080,0,3080,
1,3076,0,3076,0,3076,384,3076,0,3076,
1,3291,0,3291,0,3291,384,3291,0,3291,
1,3053,0,3053,0,3053,384,3053,0,3053,
1,3050,0,3050,0,3050,384,3050,0,3050,
1,3022,0,3022,0,3022,384,3022,0,3022,
1,3037,0,3037,0,3037,384,3037,0,3037,
1,3039,0,3039,0,3039,384,3039,0,3039,
1,3186,0,3186,0,3186,384,3186,0,3186,
1,3013,0,3013,0,3013,384,3013,0,3013,
1,3069,0,3069,0,3069,384,3069,0,3069,
1,3009,0,3009,0,3009,384,3009,0,3009,
1,3035,0,3035,0,3035,384,3035,0,3035,
1,3014,0,3014,0,3014,384,3014,0,3014,
1,3059,0,3059,0,3059,384,3059,0,3059,
1,3035,0,3035,0,3035,384,3035,0,3035,
1,3090,0,3090,0,3090,384,3090,0,3090,
1,3019,0,3019,0,3019,384,3019,0,3019,
1,3040,0,3040,0,3040,384,3040,0,3040,
1,3016,0,3016,0,3016,384,3016,0,3016,
1,3071,0,3071,0,3071,384,3071,0,3071,
1,3046,0,3046,0,3046,384,3046,0,3046,
1,3080,0,3080,0,3080,384,3080,0,3080,
1,3009,0,3009,0,3009,384,3009,0,3009,
1,3022,0,3022,0,3022,384,3022,0,3022,
1,3041,0,3041,0,3041,384,3041,0,3041,
1,3078,0,3078,0,3078,384,3078,0,3078,
1,3071,0,3071,0,3071,384,3071,0,3071,
1,3076,0,3076,0,3076,384,3076,0,3076,
1,3010,0,3010,0,3010,384,3010,0,3010,
1,3058,0,3058,0,3058,384,3058,0,3058,
1,3157,0,3157,0,3157,384,3157,0,3157,
1,3078,0,3078,0,3078,384,3078,0,3078,
1,3139,0,3139,0,3139,384,3139,0,3139,
1,3092,0,3092,0,3092,384,3092,0,3092,
1,3018,0,3018,0,3018,384,3018,0,3018,
1,3013,0,3013,0,3013,384,3013,0,3013,
1,3014,0,3014,0,3014,384,3014,0,3014,
1,3043,0,3043,0,3043,384,3043,0,3043,
1,3162,0,3162,0,3162,384,3162,0,3162,
1,3105,0,3105,0,3105,384,3105,0,3105,
1,3005,0,3005,0,3005,384,3005,0,3005,
1,3003,0,3003,0,3003,384,3003,0,3003,
1,3052,0,3052,0,3052,384,3052,0,3052,
1,3009,0,3009,0,3009,384,3009,0,3009,
1,3065,0,3065,0,3065,384,3065,0,3065,
1,3004,0,3004,0,3004,384,3004,0,3004,
1,3036,0,3036,0,3036,384,3036,0,3036,
1,3195,0,3195,0,3195,384,3195,0,3195,
1,3020,0,3020,0,3020,384,3020,0,3020,
1,3005,0,3005,0,3005,384,3005,0,3005,
1,3067,0,3067,0,3067,384,3067,0,3067,
1,3028,0,3028,0,3028,384,3028,0,3028,
1,3045,0,3045,0,3045,384,3045,0,3045,
1,2995,0,2995,0,2995,384,2995,0,2995,
